Year,MNO,RFNSA ID,Latitude,Longitude,GSM900,IoT700,WCDMA850,WCDMA2100,LTE700,LTE850,LTE900,LTE1800,LTE2100,LTE2600,NR700,NR850,NR2100,NR2600,NR3600,NR26000,Co_funded,Co_contribution_program,Round
2024,Telstra,3975003,-38.059461,145.223748,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3975004,-38.07346,145.20827,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,3975007,-38.06508,145.26407,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3975009,-38.04066,145.24854,,Y,,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3976001,-38.05266,145.2664,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,3976004,-38.033754,145.285292,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3976006,-38.05072,145.28169,,Y,,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3976008,-38.029728,145.246101,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3976010,-38.033656,145.267397,,Y,Y,,Y,,,Y,Y,,,,,,Y,,,,
2024,Telstra,3977001,-38.144977,145.228084,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,3977002,-38.084712,145.240097,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3977005,-38.107143,145.231994,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3977006,-38.1574,145.30324,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3977007,-38.111074,145.292108,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,3977008,-38.168403,145.334776,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,3977009,-38.06809,145.28036,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3977012,-38.109662,145.2820294,,,,,,,,,,Y,,,,,Y,,,,
2024,Telstra,3977012,-38.108946,145.282346,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,3977013,-38.09027,145.29391,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,3977014,-38.1496,145.25813,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,3977016,-38.123,145.2663,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3977017,-38.08122,145.26347,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3977023,-38.0969,145.2646,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3977040,-38.12226,145.309471,,Y,,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,3977042,-38.132775,145.29652,,Y,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,3977046,-38.0962,145.1983,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,3977047,-38.17054,145.259948,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,3977048,-38.10419,145.28289,,Y,,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,3978002,-38.09504,145.32949,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,3980001,-38.21755,145.38832,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3980002,-38.22227,145.3351,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3981001,-38.19013,145.49353,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,,,,,
2024,Telstra,3981007,-38.198407,145.488667,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,3984001,-38.22383,145.51011,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3984002,-38.415958,145.441495,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,3984003,-38.42065,145.52971,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3984004,-38.270868,145.568594,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3984005,-38.32169,145.526606,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3984007,-38.33886,145.56203,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3987001,-38.33365,145.66977,,Y,,,Y,,,,,,,,,,,,Y,REGIONAL CO-INVESTMENT: RCP - Greenfield Macro,1
2024,Telstra,3988001,-38.33501,145.7672,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3992001,-38.56471,145.54104,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3992002,-38.48857,145.55143,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3992004,-38.588039,145.52528,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,3995002,-38.52452,145.458743,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3995003,-38.66191,145.612967,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,3995004,-38.60440816,145.5939194,,Y,Y,,Y,Y,,Y,Y,Y,,,,Y,Y,,,,
2024,Telstra,3995012,-38.6041,145.586603,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,3995013,-38.62085,145.60011,,Y,,,Y,,,Y,Y,,,Y,,,Y,,,,
2024,Telstra,3995015,-38.60841,145.58087,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,3996001,-38.6267,145.8072,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,3996002,-38.630449,145.718722,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,3996003,-38.63225,145.72607,,Y,Y,,Y,Y,,Y,Y,Y,,,,Y,Y,,,,
2024,Telstra,4000005,-27.46032,153.02786,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,4000007,-27.468248,153.027712,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000008,-27.46894,153.02561,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4000009,-27.469215,153.02681,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000010,-27.46301,153.02403,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000011,-27.4694,153.025,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000011,-27.46942,153.02528,,,,,,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000012,-27.47084,153.03011,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000015,-27.47153,153.02354,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000017,-27.4705,153.02501,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,4000031,-27.4607,153.019,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000032,-27.46502,153.02992,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000033,-27.4757,153.026,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,Y,,,
2024,Telstra,4000034,-27.46319,153.028144,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,Y,,,
2024,Telstra,4000035,-27.46794,153.028687,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,Y,,,
2024,Telstra,4000038,-27.46609,153.026,,,Y,,,,,Y,Y,,,,,,,,,,
2024,Telstra,4000039,-27.468186,153.02625,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000050,-27.468288,153.02301,,Y,Y,,Y,,,Y,Y,Y,,,,Y,Y,Y,,,
2024,Telstra,4000053,-27.46809,153.030108,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000054,-27.46224,153.0309,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000056,-27.4695,153.02,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4000057,-27.47178,153.02515,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,4000058,-27.4546,153.026,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000060,-27.469,153.02991,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4000061,-27.46701,153.02916,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,4000062,-27.46836,153.02951,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,4000067,-27.47231906,153.028189,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000070,-27.4708,153.02312,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000079,-27.466417,153.014291,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000080,-27.4667,153.024878,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,4000082,-27.467768,153.0233525,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000084,-27.47025,153.03043,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4000085,-27.46979,153.02281,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,4000087,-27.465981,153.030758,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4000108,-27.47704,153.02831,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000111,-27.46757,153.02641,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,Y,,,
2024,Telstra,4000112,-27.465702,153.027803,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000113,-27.46803,153.020229,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,4000116,-27.4641,153.02128,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000118,-27.46854,153.0209,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000119,-27.470708,153.02681,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000125,-27.467633,153.030263,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000129,-27.47135,153.0249,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000130,-27.466764,153.024367,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,4000131,-27.4645,153.030697,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000132,-27.46794,153.024605,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,4000133,-27.473999,153.026975,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,4000134,-27.47512,153.025845,,,Y,,,,,Y,,Y,,,,,,,,,
2024,Telstra,4000139,-27.47012,153.02204,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000200,-27.47167,153.0283,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4000214,-27.47194,153.024161,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,4000216,-27.479107,153.03042,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,4000227,-27.47086,153.027807,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4000234,-27.46874,153.02251,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,4000258,-27.46462,153.012747,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,4000266,-27.466741,153.017773,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4005001,-27.46401,153.04168,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,4005004,-27.46368,153.05007,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,4005006,-27.46623,153.04323,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4005011,-27.45404,153.049872,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,4005047,-27.45843,153.04369,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,4005050,-27.469662,153.04382,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,4005054,-27.4726,153.044,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,4005055,-27.471897,153.04704,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,4005056,-27.45513,153.04532,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,4005057,-27.461004,153.04677,,,,,,,,,,Y,,,,Y,,Y,,,
2024,Telstra,4006001,-27.44655,153.02865,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4006001,-27.44875,153.02774,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,4006001,-27.44655,153.02865,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4006006,-27.44044,153.04007,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4006007,-27.451617,153.031908,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,4006008,-27.45666,153.03611,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,Y,,,
2024,Telstra,4006009,-27.4507185,153.0417095,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,4006010,-27.45167,153.04725,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,4006011,-27.45708,153.03073,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4006013,-27.448815,153.043686,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4006019,-27.45089,153.02876,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4006030,-27.46158,153.03523,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4006032,-27.45413,153.03615,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4006034,-27.45891142,153.0330435,,,,,,,,,,Y,,,,,,,,,
2024,Telstra,4006034,-27.45891,153.03304,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4006035,-27.44725,153.0317,,,,,,,,,Y,,,,,,,,,,
2024,Telstra,4006037,-27.454941,153.03468,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4006040,-27.447972,153.034927,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,4006041,-27.44488,153.04519,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,4006044,-27.454941,153.03468,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4006047,-27.452482,153.038081,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4006049,-27.450385,153.033589,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,4006054,-27.44943,153.02728,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,4006055,-27.45362,153.04299,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4006056,-27.459262,153.038519,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,4006058,-27.45402,153.038685,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4006101,-27.4493,153.02642,,Y,,,Y,,,Y,,,,,,,,,,,
2024,Telstra,4006103,-27.45185,153.04155,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,4006105,-27.45006,153.04393,,,,,,,,,,Y,,,,Y,,,,,
2024,Telstra,4006106,-27.45218,153.03932,,,,,,,,,,Y,,,,Y,,,,,
2024,Telstra,4006107,-27.45287,153.04069,,,,,,,,,,Y,,,,Y,,,,,
2024,Telstra,4006108,-27.45132,153.04381,,,,,,,,,,Y,,,,Y,,,,,
2024,Telstra,4006109,-27.45696,153.04058,,,,,,,,,,Y,,,,Y,,,,,
2024,Telstra,4006119,-27.4530101,153.0340848,,,,,,,,Y,,Y,,,,,,,,,
2024,Telstra,4007001,-27.43205,153.05247,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4007003,-27.431111,153.06988,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4007004,-27.3857,153.12001,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,4007005,-27.395998,153.11244,,Y,Y,Y,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,4007006,-27.40342,153.1097,,Y,Y,,Y,,,Y,,Y,,,,,,,,,
2024,Telstra,4007010,-27.429153,153.064157,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4007011,-27.3839,153.11637,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4007015,-27.42787,153.07558,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4008003,-27.39115,153.14035,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4008004,-27.42371,153.11807,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4008012,-27.418611,153.102388,,,Y,,,,Y,Y,,,,,,,,,,,
2024,Telstra,4009001,-27.439279,153.072683,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4009003,-27.43757,153.085,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4009004,-27.43124,153.09461,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4009008,-27.43167,153.10785,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4009010,-27.41693,153.08922,,Y,,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4010003,-27.43992,153.04594,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,4010005,-27.43074,153.0407,,Y,Y,,Y,,,Y,Y,Y,,,,Y,,,,,
2024,Telstra,4011003,-27.4174,153.07153,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4011004,-27.42695,153.05075,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4011005,-27.41528,153.05206,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4012001,-27.409822,153.06007,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,4012003,-27.405558,153.074168,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4012004,-27.39608,153.05008,,Y,Y,,Y,,,Y,,,,,,,Y,,,,
2024,Telstra,4012005,-27.402925,153.061573,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4013001,-27.39154285,153.0629923,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4013002,-27.38644,153.07666,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4013004,-27.393261,153.069536,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,4014003,-27.36716,153.07995,,Y,Y,,Y,,,Y,Y,,,Y,,,Y,,,,
2024,Telstra,4014005,-27.3868,153.08977,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4014008,-27.3665,153.101,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4014010,-27.3833,153.064,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4014012,-27.3853,153.06676,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4017002,-27.3212,153.03269,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4017003,-27.30385,153.05982,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4017005,-27.330772,153.081928,,Y,Y,,Y,,,Y,Y,,,Y,,,Y,,,,
2024,Telstra,4017006,-27.326487,153.053582,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4017007,-27.3209,153.069,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4017010,-27.28854,153.05621,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4017018,-27.3116,153.06525,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,4018001,-27.350878,153.045993,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,4018002,-27.33498,153.04396,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4018003,-27.33883,153.02855,,Y,,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4019001,-27.2413,153.081,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,4019002,-27.2439,153.10003,,Y,Y,,Y,,,Y,Y,,,Y,,,Y,,,,
2024,Telstra,4019003,-27.2594,153.0869,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,4019007,-27.25129,153.1078,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,4020001,-27.20848,153.10327,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4020002,-27.225418,153.111998,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4020003,-27.19448,153.1048,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,4020006,-27.2369,153.107,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4020007,-27.22845,153.10407,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,4020009,-27.213316,153.117002,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,4020010,-27.20002,153.114863,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,4021003,-27.22604,153.08862,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4022001,-27.2103,153.044,,Y,Y,,Y,,,Y,Y,,,Y,,,Y,,,,
2024,Telstra,4022003,-27.21839,153.06315,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,4025007,-27.18083,153.375722,,Y,Y,,Y,,,,,,,,,,,,,,
2024,Telstra,4030003,-27.421281,153.038364,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4030004,-27.436053,153.031883,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,4030006,-27.42418,153.034055,,Y,Y,,Y,,,Y,,Y,,Y,,Y,Y,,,,
2024,Telstra,4030007,-27.43863,153.02446,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,4030013,-27.44231,153.029477,,Y,Y,,Y,,,Y,,Y,,,,,Y,,,,
2024,Telstra,4031001,-27.40341,153.03232,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4031004,-27.41459,153.03831,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4031008,-27.4146,153.0367,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4032001,-27.38099,153.005005,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4032003,-27.38105,153.03061,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4032004,-27.39029,153.02352,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,4032005,-27.392176,153.031941,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,4032009,-27.38448,153.03162,,Y,Y,,Y,,,Y,,,,,,,Y,,,,
2024,Telstra,4032009,-27.38444444,153.0316667,,,,,,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4032012,-27.38809,153.04327,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,4034004,-27.356797,153.034108,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,4034006,-27.33802,153.059908,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4034007,-27.36588,153.04424,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4034008,-27.3716,153.057,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4034011,-27.3584,153.051,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,4034012,-27.362594,153.015481,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,4034014,-27.3647,153.05694,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4034015,-27.342261,153.070739,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4034021,-27.350732,153.014462,,,Y,,,,,,,,,,,,,,,,
2024,Telstra,4034026,-27.37906,153.046182,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,4034030,-27.36701,153.02728,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,4035002,-27.34793,152.99166,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4035003,-27.3642,152.97356,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4035004,-27.3464,152.966,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,4035007,-27.35223,153.0035,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4035010,-27.36671,152.99664,,Y,,,Y,,,,,,,,,,,,,,
2024,Telstra,4036001,-27.2972,153.01646,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4036003,-27.32577,153.00991,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4036005,-27.30073,153.03229,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4037002,-27.34042,152.95679,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,4051001,-27.437751,153.007721,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,,,
2024,Telstra,4051002,-27.42455,153.0001,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,4051003,-27.41831,152.99522,,Y,Y,,Y,,,Y,Y,Y,,,,,Y,,,,
2024,Telstra,4051005,-27.427436,152.981446,,Y,Y,,Y,,,Y,,Y,,Y,,,Y,,,,
2024,Telstra,4051007,-27.425664,153.014691,,Y,Y,,Y,,,Y,,,,,,,,,,,
2024,Telstra,4051011,-27.431143,153.025113,,Y,Y,,Y,,,Y,Y,Y,,Y,,Y,Y,,,,
2024,Telstra,4051017,-27.43251,153.01099,,,,,,,,Y,,,,,,,,,,,
2024,Telstra,4053001,-27.40978,152.97905,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4053002,-27.4114,153.001084,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4053003,-27.41559,153.01304,,Y,Y,,Y,,,Y,Y,Y,,Y,,,Y,,,,
2024,Telstra,4053004,-27.38725,152.987701,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4053005,-27.401468,152.97018,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4053008,-27.391674,153.012449,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4053012,-27.389864,152.976454,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4053015,-27.41095,153.012574,,,Y,,,,,Y,,,,,,,,,,,
2024,Telstra,4053018,-27.39385,152.99619,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4054001,-27.4118,152.96129,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
2024,Telstra,4054002,-27.38892,152.96185,,Y,Y,,Y,,,Y,,,,Y,,,Y,,,,
