Year,MNO,RFNSA ID,Latitude,Longitude,NBIoT850,LTE700,LTE850,LTE1800,LTE2100,NR700,NR1800,NR2100,NR3600,NR26000,Co_funded,Co_contribution_program,Round
2024,TPG,5000042,-34.92509,138.61081,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5000047,-34.92627,138.60603,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5000050,-34.92716,138.60388,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5000053,-34.92967,138.61395,,,,Y,Y,,,,,,,,
2024,TPG,5000055,-34.93128,138.5985,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5000057,-34.923282,138.604941,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5000061,-34.92551,138.60221,,,Y,Y,Y,,,,,,,,
2024,TPG,5000071,-34.93372,138.61501,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5000073,-34.9258,138.5969,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5000074,-34.935756,138.597707,,,Y,Y,,,,,,,,,
2024,TPG,5000090,-34.924,138.60332,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5000090,-34.923365,138.6027,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5000091,-34.92069,138.58602,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5000092,-34.92888,138.59092,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5000097,-34.921421,138.5953,,,Y,Y,Y,,,,,,,,
2024,TPG,5000101,-34.92161,138.61472,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5006001,-34.91471,138.59555,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5006003,-34.905847,138.609889,,,Y,Y,Y,,,,,,,,
2024,TPG,5006005,-34.90519,138.59716,,,Y,Y,Y,,,,,,,,
2024,TPG,5006006,-34.90924,138.596352,,,Y,Y,Y,,,,,,,,
2024,TPG,5006009,-34.91113,138.58436,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5006010,-34.911216,138.600514,,,,Y,,,,,,,,,
2024,TPG,5007002,-35.46345,138.62673,,,Y,,,,,,,,,,
2024,TPG,5007007,-34.90086,138.5676,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5007012,-34.908,138.56986,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5008001,-34.88133,138.58083,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5008002,-34.87841,138.56464,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5008004,-34.88949026,138.5705953,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5009001,-34.88888,138.5462,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5009003,-34.8961,138.5454,,,Y,Y,Y,,,,,,,,
2024,TPG,5009004,-34.873035,138.553358,,,Y,Y,Y,,,,,,,,
2024,TPG,5009006,-34.90209,138.54876,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5009009,-34.874243,138.549815,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5010001,-34.85376,138.57292,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5010002,-34.8624,138.5718,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5010011,-34.85746,138.56683,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5011001,-34.87513,138.525031,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5011002,-34.8839,138.53347,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5011002,-34.88337,138.533512,,,Y,Y,,,,Y,,,,,
2024,TPG,5011004,-34.86461,138.53063,,,Y,Y,Y,Y,,,Y,Y,,,
2024,TPG,5012001,-34.86906,138.53936,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5013001,-34.84565135,138.5216676,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5013002,-34.827237,138.51978,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5013003,-34.84799,138.54453,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5013006,-34.840867,138.573434,,,Y,Y,Y,,,,,,,,
2024,TPG,5013010,-34.84797,138.55201,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5014001,-34.879339,138.518352,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5014002,-34.85307,138.51381,,,Y,Y,Y,,,,,,,,
2024,TPG,5014003,-34.86282,138.51446,,,Y,Y,Y,,,,,,,,
2024,TPG,5014006,-34.86636,138.50456,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5015002,-34.84648,138.48754,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5015004,-34.848207,138.510107,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5016003,-34.82434,138.50479,,,Y,Y,Y,,,,,,,,
2024,TPG,5017001,-34.79704,138.49629,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5017003,-34.80939,138.49607,,,Y,Y,Y,,,,,,,,
2024,TPG,5018001,-34.77963,138.48509,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5018003,-34.78852,138.50441,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5019001,-34.838835,138.481242,,,Y,Y,Y,,,,,,,,
2024,TPG,5019002,-34.85976,138.49066,,,,Y,Y,,,,,,,,
2024,TPG,5021003,-34.87806,138.4915,,,Y,Y,Y,,,,,,,,
2024,TPG,5021003,-34.880568,138.491515,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5022002,-34.903196,138.490643,,,Y,Y,Y,,,,,,,,
2024,TPG,5022005,-34.919453,138.494552,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5023003,-34.89195,138.51311,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5023004,-34.894571,138.530772,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5024001,-34.9076,138.50577,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5024004,-34.93805,138.499386,,,Y,Y,Y,,,,,,,,
2024,TPG,5024005,-34.913371,138.514504,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5024006,-34.92769,138.5182,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5024007,-34.94816,138.50786,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5024011,-34.94493,138.51684,,,Y,Y,Y,,,,,,,,
2024,TPG,5025001,-34.90692,138.53006,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5031001,-34.910537,138.572739,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5031002,-34.924229,138.567739,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5031004,-34.91964,138.57812,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5031009,-34.935645,138.572342,,,Y,Y,Y,,,,,,,,
2024,TPG,5031014,-34.930644,138.578079,,,Y,Y,Y,,,,,,,,
2024,TPG,5031015,-34.91494,138.57688,,,Y,Y,,,,,,,,,
2024,TPG,5031017,-34.91675,138.55505,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5032004,-34.925021,138.550006,,,Y,Y,Y,,,,,,,,
2024,TPG,5032005,-34.92719,138.53569,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5033001,-34.943557,138.564105,,,Y,Y,Y,,,,,,,,
2024,TPG,5033002,-34.931816,138.562072,,,Y,Y,Y,,,,,,,,
2024,TPG,5034005,-34.947556,138.587694,,,Y,Y,Y,,,,,,,,
2024,TPG,5034006,-34.95964,138.59045,,,,Y,,,,,,,,,
2024,TPG,5034007,-34.94182745,138.5922263,,,Y,Y,,,,,,,,,
2024,TPG,5035001,-34.94246,138.58198,,,Y,Y,Y,,,,,,,,
2024,TPG,5035002,-34.95246,138.57211,,,Y,Y,Y,,,,,,,,
2024,TPG,5037002,-34.96023,138.54035,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5037004,-34.943639,138.552672,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5037006,-34.947465,138.551072,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5037009,-34.95903,138.5719,,,Y,Y,Y,,,,,,,,
2024,TPG,5038001,-34.97776,138.55542,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5038002,-34.958513,138.561757,,,Y,Y,Y,,,,,,,,
2024,TPG,5038004,-34.9681,138.5536,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5039002,-34.98475,138.57144,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5039003,-34.97384,138.572354,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5039004,-34.96771,138.5726,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5040001,-34.96468605,138.5249753,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5041003,-34.97931,138.59093,,,Y,Y,Y,,,,,,,,
2024,TPG,5041008,-34.96659,138.59029,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5042001,-35.02527,138.57242,,,Y,Y,Y,,,,,,,,
2024,TPG,5042002,-35.00425,138.573855,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5042003,-35.00054,138.5909,,,Y,Y,Y,,,,,,,,
2024,TPG,5042004,-35.01061,138.58069,,,Y,Y,Y,,,,,,,,
2024,TPG,5042009,-35.02142,138.569244,,,,Y,Y,,,,,,,,
2024,TPG,5042010,-35.017043,138.57619,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5042011,-34.993627,138.575735,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5043001,-34.97572566,138.539377,,,Y,Y,Y,,,,,,,,
2024,TPG,5043002,-34.99444,138.55583,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5043006,-34.98582,138.53925,,,Y,Y,Y,,,,,,,,
2024,TPG,5044002,-35.00082,138.52313,,,,Y,Y,,,,,,,,
2024,TPG,5044004,-34.99835,138.52657,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5045001,-34.98097,138.51153,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5045002,-34.976956,138.513898,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5046001,-34.999064,138.540617,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5046002,-35.01577,138.54632,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5046002,-35.01577,138.54639,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5047001,-35.038895,138.557376,,,Y,Y,Y,,,,,,,,
2024,TPG,5047003,-35.02697,138.55873,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5048002,-35.02298,138.52362,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5048003,-35.017488,138.514863,,,Y,Y,Y,,,,,,,,
2024,TPG,5048008,-35.008933,138.522832,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5049001,-35.053645,138.511782,,,Y,Y,,,,,,,,,
2024,TPG,5049002,-35.030125,138.54179,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5049004,-35.043969,138.530622,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5050001,-35.029222,138.598392,,,Y,Y,,,,,,,,,
2024,TPG,5051001,-35.02029,138.61425,,,Y,Y,,,,,,,,,
2024,TPG,5051002,-35.03106,138.63797,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5051005,-35.06083,138.62112,,,Y,Y,,,,,,,,,
2024,TPG,5051006,-35.03011,138.61927,,,Y,Y,Y,,,,,,,,
2024,TPG,5052001,-35.012058,138.622688,,,Y,Y,,,,,,,,,
2024,TPG,5052002,-34.998935,138.622357,,,Y,Y,Y,,,,,,,,
2024,TPG,5061001,-34.94761,138.60374,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5061003,-34.95529,138.60038,,,Y,Y,,,,,,,,,
2024,TPG,5061004,-34.94127034,138.6064662,,,Y,Y,Y,,,,,,,,
2024,TPG,5061005,-34.953373,138.608028,,,Y,Y,,,,,,,,,
2024,TPG,5062001,-34.98037,138.60083,,,Y,Y,,,,,,,,,
2024,TPG,5062002,-34.967633,138.609354,,,Y,Y,,,,,,,,,
2024,TPG,5062004,-34.97517,138.6103,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5062006,-34.98991,138.60896,,,Y,Y,,,,,,,,,
2024,TPG,5063001,-34.940539,138.623354,,,Y,Y,,,,,,,,,
2024,TPG,5063002,-34.95813,138.62053,,,Y,Y,Y,,,,,,,,
2024,TPG,5063004,-34.95531,138.63684,,,Y,Y,,,,,,,,,
2024,TPG,5063006,-34.94695,138.6256,,,Y,Y,Y,,,,,,,,
2024,TPG,5063008,-34.941279,138.611429,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5064001,-34.96531,138.67233,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5064002,-34.960633,138.64231,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5064003,-34.97077,138.63924,,,Y,Y,Y,,,,,,,,
2024,TPG,5064004,-34.94944,138.64245,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5065001,-34.94026165,138.6334635,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5065003,-34.93893,138.64172,,,Y,Y,Y,,,,,,,,
2024,TPG,5066002,-34.939737,138.661004,,,Y,Y,,,,,,,,,
2024,TPG,5066003,-34.93656,138.66911,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5066004,-34.94841,138.66037,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5066005,-34.92485,138.67636,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5067001,-34.921595,138.640242,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5067002,-34.93227,138.62464,,,Y,Y,Y,,,,,,,,
2024,TPG,5067003,-34.92604,138.62386,,,Y,Y,Y,,,,,,,,
2024,TPG,5067006,-34.91617862,138.6234606,,,Y,Y,Y,,,,,,,,
2024,TPG,5067010,-34.92034,138.63108,,,Y,Y,Y,,,,,,,,
2024,TPG,5067011,-34.922093,138.635645,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5068001,-34.913697,138.657945,,,Y,Y,Y,,,,,,,,
2024,TPG,5068002,-34.92658,138.65091,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5069001,-34.91132,138.627,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5069004,-34.9191,138.6156,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5069005,-34.90587,138.63137,,,,,Y,,,,,,,,
2024,TPG,5069006,-34.90839,138.63986,,,,Y,Y,,,,,,,,
2024,TPG,5070001,-34.89558,138.653996,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5070002,-34.89543,138.63851,,,Y,Y,Y,,,,,,,,
2024,TPG,5070004,-34.90461,138.65725,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5072002,-34.91239244,138.6811088,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5073001,-34.89673,138.67501,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5074001,-34.8801,138.68441,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5074002,-34.88687,138.68985,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5074003,-34.87892,138.66408,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5074005,-34.88085,138.64875,,,Y,Y,Y,,,,,,,,
2024,TPG,5075001,-34.86784,138.66346,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5075003,-34.86256,138.68096,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5076001,-34.87141,138.70054,,,Y,Y,,,,,,,,,
2024,TPG,5081002,-34.89667,138.61723,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5081003,-34.8886,138.61514,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5082004,-34.87451,138.60111,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5082006,-34.898514,138.586434,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5082007,-34.8917,138.59477,,,Y,Y,Y,,,,,,,,
2024,TPG,5082011,-34.86626,138.58031,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5083001,-34.87335,138.61833,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5084003,-34.861333,138.60035,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5084007,-34.854417,138.58768,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5085002,-34.84831,138.6337,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5085003,-34.860015,138.623158,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5085005,-34.84747,138.61618,,,Y,Y,Y,,,,,,,,
2024,TPG,5086002,-34.85248,138.66445,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5086003,-34.870208,138.635477,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5087001,-34.880297,138.63463,,,Y,Y,Y,,,,,,,,
2024,TPG,5087002,-34.880297,138.63463,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5087003,-34.862103,138.649928,,,Y,Y,Y,,,,,,,,
2024,TPG,5088003,-34.84784,138.67684,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5089003,-34.85344,138.70016,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5090002,-34.83944,138.71249,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5091001,-34.810131,138.728671,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5092001,-34.834405,138.690611,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5092001,-34.83434,138.69066,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5092002,-34.81934,138.68274,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5092003,-34.82866,138.67251,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5092005,-34.831484,138.691741,,,,Y,,,,,,,,,
2024,TPG,5093001,-34.81873,138.66143,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5093002,-34.84631,138.64849,,,Y,Y,Y,,,,,,,,
2024,TPG,5094001,-34.83986533,138.596584,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5094003,-34.8451,138.5916,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5094004,-34.84691,138.59894,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5094006,-34.824603,138.600447,,,Y,Y,Y,,,,,,,,
2024,TPG,5094009,-34.81812,138.60359,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5094010,-34.835684,138.608148,,,Y,Y,Y,,,,,,,,
2024,TPG,5094011,-34.819714,138.591333,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5095002,-34.8192597,138.6347856,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5095004,-34.83658,138.62421,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5095011,-34.81091,138.61649,,,Y,Y,Y,,,,,,,,
2024,TPG,5096001,-34.794903,138.649345,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5096004,-34.8131,138.67502,,,Y,Y,Y,,,,,,,,
2024,TPG,5096007,-34.80794,138.64659,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5097001,-34.820681,138.716527,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5097004,-34.81855,138.69737,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5097005,-34.83163,138.70775,,,Y,Y,Y,,,,,,,,
2024,TPG,5098002,-34.828971,138.650867,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5106001,-34.7744531,138.638443,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5106002,-34.78447,138.6362,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5107003,-34.78184,138.60828,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5107004,-34.79454,138.60194,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5108001,-34.760211,138.64643,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5108002,-34.767846,138.605234,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5108003,-34.77567,138.61743,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5108004,-34.75889,138.63333,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5108005,-34.7687,138.62312,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5108008,-34.75831,138.59594,,,Y,Y,Y,,,,,,,,
2024,TPG,5108009,-34.76415,138.65297,,,Y,Y,Y,,,,,,,,
2024,TPG,5108011,-34.753805,138.632214,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5109001,-34.783709,138.694277,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5109002,-34.766297,138.665658,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5109003,-34.783391,138.655525,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5110001,-34.734918,138.602254,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5110005,-34.74747,138.60734,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5110006,-34.7073,138.5611,,,Y,Y,Y,,,,,,,,
2024,TPG,5111011,-34.73348,138.637498,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5112001,-34.74728,138.66602,,,Y,Y,Y,,,,,,,,
2024,TPG,5112001,-34.7476,138.664582,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5112002,-34.718459,138.668607,,,Y,Y,,Y,,,,,,,
2024,TPG,5112004,-34.74237,138.64925,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5112006,-34.717064,138.672515,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5112007,-34.749161,138.658714,,,Y,Y,Y,,,,,,,,
2024,TPG,5112008,-34.747873,138.681425,,,Y,Y,Y,,,,,,,,
2024,TPG,5112011,-34.72284,138.68968,,,Y,Y,,,,,,,,,
2024,TPG,5112012,-34.72235,138.66157,,,Y,Y,Y,,,,,,,,
2024,TPG,5112014,-34.73262,138.66087,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5113002,-34.71064908,138.6670221,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5113004,-34.70215,138.68397,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5113005,-34.695335,138.702473,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5113009,-34.7065,138.69335,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5114001,-34.688339,138.690064,,,Y,Y,Y,,,,,,,,
2024,TPG,5114002,-34.7262,138.7671,,,Y,Y,,,,,,,,,
2024,TPG,5114004,-34.67851,138.67024,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5114005,-34.677011,138.686949,,,Y,Y,Y,,,,,,,,
2024,TPG,5114009,-34.68236,138.70283,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5114015,-34.65738,138.70988,,,Y,Y,Y,,,,,,,,
2024,TPG,5115001,-34.65212,138.68309,,,Y,Y,Y,,,,,,,,
2024,TPG,5116004,-34.6271,138.7315,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5117001,-34.650244,138.640841,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5118001,-34.57884,138.73732,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5118002,-34.5828,138.7623,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5118003,-34.61636,138.75229,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5118006,-34.6009,138.7497,,,Y,Y,,,,,,,,,
2024,TPG,5118009,-34.60739,138.73222,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5118013,-34.59562,138.78975,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5120002,-34.67529,138.56919,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5120005,-34.66412,138.51744,,,Y,Y,Y,,,,,,,,
2024,TPG,5121003,-34.68064,138.64425,,,Y,Y,Y,,,,,,,,
2024,TPG,5121004,-34.676975,138.598396,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5125001,-34.760983,138.710531,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5125004,-34.79271,138.69176,,,Y,Y,Y,,,,,,,,
2024,TPG,5125005,-34.78761,138.71271,,,Y,Y,,,,,,,,,
2024,TPG,5125008,-34.78936,138.70537,,,Y,Y,Y,,,,,,,,
2024,TPG,5125011,-34.774722,138.729444,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5126001,-34.803895,138.727815,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5126002,-34.805897,138.703046,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5126003,-34.79143363,138.7373518,,,Y,Y,Y,,,,,,,,
2024,TPG,5127001,-34.79714,138.6714,,,Y,Y,,,,,,,,,
2024,TPG,5127002,-34.799242,138.686866,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5131002,-34.82932,138.76721,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5134003,-34.8847,138.7424,,,Y,Y,,,,,,,,,
2024,TPG,5136003,-34.921495,138.72445,,,Y,Y,,,,,,,,,
2024,TPG,5137004,-34.94357,138.73518,,,Y,Y,Y,,,,,,,,
2024,TPG,5140002,-34.950068,138.686004,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5150001,-34.9757,138.6788,,,Y,Y,,,,,,,,,
2024,TPG,5152002,-34.97881,138.7085,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5152003,-34.98528,138.69444,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5152004,-34.99317,138.694996,,,Y,Y,,,,,,,,,
2024,TPG,5152006,-35.0076,138.6994,,,Y,Y,,,,,,,,,
2024,TPG,5152007,-34.9989,138.7247,,,Y,Y,,,,,,,,,
2024,TPG,5153001,-35.042644,138.766135,,,Y,Y,,,,,,,,,
2024,TPG,5153004,-35.09252,138.80508,,,Y,Y,,,,,,,,,
2024,TPG,5153006,-35.10619,138.80501,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5154001,-35.00477,138.74111,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5157001,-35.1242,138.63874,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5157006,-35.101385,138.633749,,,Y,Y,Y,,,,,,,,
2024,TPG,5158001,-35.07618,138.52167,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5158002,-35.054811,138.5456,,,Y,Y,Y,,,,,,,,
2024,TPG,5158006,-35.067141,138.555317,,,Y,Y,Y,,,,,,,,
2024,TPG,5159001,-35.05168,138.57468,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5159004,-35.073958,138.585521,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5159005,-35.10528,138.59167,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5159006,-35.05857,138.58817,,,Y,Y,Y,Y,,,,,,,
2024,TPG,5159007,-35.06808,138.6108,,,Y,Y,,,,,,,,,
2024,TPG,5159008,-35.05885,138.61068,,,Y,Y,,,,,,,,,
2024,TPG,5159010,-35.0840547,138.6050685,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5159013,-35.07913,138.56712,,,Y,Y,Y,,,,,,,,
2024,TPG,5160003,-35.11908,138.48504,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5160004,-35.09652,138.49022,,,Y,Y,Y,,,,,,,,
2024,TPG,5160012,-35.11377,138.50022,,,Y,Y,Y,,,,,,,,
2024,TPG,5161001,-35.083434,138.545224,,,Y,Y,Y,,,,,,,,
2024,TPG,5161003,-35.10506,138.52098,,,Y,Y,Y,Y,,,Y,,,,
2024,TPG,5161004,-35.094595,138.532452,,,Y,Y,,,,,,,,,
2024,TPG,5162002,-35.124503,138.522609,,,Y,Y,Y,,,,,,,,
